completed,valid,email,mobile,social,web,age,became_member_on,gender,income,income10K,bogo_10_5_10,bogo_10_7_10,bogo_5_5_5,bogo_5_7_5,discount_10_10_2,discount_10_7_2,discount_20_10_5,discount_7_7_3,informational_0_3_0,informational_0_4_0
0,1,1,1,0,1,74,2017,1,50000,50,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,74,2017,1,50000,50,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,74,2017,1,50000,50,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,74,2017,1,50000,50,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,74,2017,1,50000,50,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,67,2017,2,62000,62,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,67,2017,2,62000,62,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,67,2017,2,62000,62,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,78,2013,2,57000,57,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,78,2013,2,57000,57,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,78,2013,2,57000,57,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,78,2013,2,57000,57,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,50,2017,1,73000,73,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,50,2017,1,73000,73,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,50,2017,1,73000,73,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,50,2017,1,73000,73,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,50,2017,1,73000,73,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,50,2017,1,73000,73,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,64,2017,2,98000,98,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,64,2017,2,98000,98,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,64,2017,2,98000,98,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,54,2018,2,53000,53,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,54,2018,2,53000,53,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,54,2018,2,53000,53,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,44,2014,2,60000,60,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,65,2018,2,32000,32,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,65,2018,2,32000,32,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,65,2018,2,32000,32,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,65,2018,2,32000,32,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,56,2016,1,83000,83,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,56,2016,1,83000,83,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,56,2016,1,83000,83,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,81,2017,2,81000,81,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,81,2017,2,81000,81,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,68,2017,2,33000,33,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,68,2017,2,33000,33,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,68,2017,2,33000,33,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,68,2017,2,33000,33,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,62,2016,2,63000,63,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,62,2016,2,63000,63,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,62,2016,2,63000,63,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,62,2016,2,63000,63,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,62,2016,2,63000,63,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,27,2017,2,35000,35,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,27,2017,2,35000,35,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,27,2017,2,35000,35,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,27,2017,2,35000,35,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,118,2016,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,118,2016,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2016,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,118,2016,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,67,2017,1,42000,42,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,67,2017,1,42000,42,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,68,2018,2,55000,55,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,68,2018,2,55000,55,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,68,2018,2,55000,55,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,68,2018,2,55000,55,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,68,2018,2,55000,55,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,47,2014,2,44000,44,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,47,2014,2,44000,44,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,47,2014,2,44000,44,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,67,2016,2,93000,93,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,67,2016,2,93000,93,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,67,2016,2,93000,93,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,19,2017,2,70000,70,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,19,2017,2,70000,70,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,19,2017,2,70000,70,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,19,2017,2,70000,70,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,57,2018,2,46000,46,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,57,2018,2,46000,46,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,57,2018,2,46000,46,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,57,2018,2,46000,46,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,52,2015,2,94000,94,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,52,2015,2,94000,94,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,52,2015,2,94000,94,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,52,2015,2,94000,94,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,58,2018,2,48000,48,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,58,2018,2,48000,48,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,58,2018,2,48000,48,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,30,2018,1,54000,54,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,30,2018,1,54000,54,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,30,2018,1,54000,54,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,30,2018,1,54000,54,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,57,2015,2,120000,120,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,57,2015,2,120000,120,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,57,2015,2,120000,120,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2015,2,120000,120,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,58,2018,1,89000,89,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,58,2018,1,89000,89,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,58,2018,1,89000,89,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,52,2016,2,89000,89,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,52,2016,2,89000,89,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,52,2016,2,89000,89,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,52,2016,2,89000,89,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,52,2016,2,89000,89,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,64,2017,1,71000,71,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,64,2017,1,71000,71,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,64,2017,1,71000,71,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,64,2017,1,71000,71,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,64,2017,1,71000,71,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,44,2018,2,40000,40,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,44,2018,2,40000,40,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,44,2018,2,40000,40,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,58,2016,1,81000,81,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,58,2016,1,81000,81,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,58,2016,1,81000,81,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,58,2016,1,81000,81,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,21,2016,2,62000,62,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,21,2016,2,62000,62,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,21,2016,2,62000,62,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,81,2018,2,38000,38,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,81,2018,2,38000,38,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,50,2018,2,39000,39,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,50,2018,2,39000,39,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,50,2018,2,39000,39,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,61,2017,1,77000,77,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,61,2017,1,77000,77,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,61,2017,1,77000,77,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,58,2017,1,81000,81,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,58,2017,1,81000,81,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,58,2017,1,81000,81,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,72,2018,1,62000,62,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,72,2018,1,62000,62,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,72,2018,1,62000,62,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,33,2017,2,38000,38,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,33,2017,2,38000,38,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,33,2017,2,38000,38,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,88,2017,2,52000,52,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,88,2017,2,52000,52,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,88,2017,2,52000,52,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,88,2017,2,52000,52,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,59,2017,1,110000,110,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,59,2017,1,110000,110,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,59,2017,1,110000,110,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,59,2017,2,42000,42,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,1,59,2017,2,42000,42,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,59,2017,2,42000,42,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,59,2017,2,42000,42,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,59,2017,2,42000,42,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,47,2017,1,42000,42,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,47,2017,1,42000,42,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,47,2017,1,42000,42,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,47,2017,1,42000,42,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,40,2017,2,50000,50,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,40,2017,2,50000,50,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,40,2017,2,50000,50,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,40,2017,2,50000,50,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,57,2015,2,63000,63,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,57,2015,2,63000,63,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2015,2,63000,63,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2015,2,63000,63,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,51,2016,1,72000,72,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,51,2016,1,72000,72,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,51,2016,1,72000,72,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,34,2016,1,75000,75,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,34,2016,1,75000,75,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,34,2016,1,75000,75,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,34,2016,1,75000,75,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,61,2017,2,56000,56,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,61,2017,2,56000,56,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,61,2017,2,56000,56,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,61,2017,2,56000,56,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,59,2016,1,116000,116,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,59,2016,1,116000,116,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,59,2016,1,116000,116,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,59,2016,1,116000,116,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,59,2016,1,116000,116,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,63,2017,2,65000,65,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,63,2017,2,65000,65,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,63,2017,2,65000,65,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,63,2017,2,65000,65,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,40,2018,1,73000,73,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,40,2018,1,73000,73,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,40,2018,1,73000,73,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,51,2018,1,80000,80,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,51,2018,1,80000,80,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,51,2018,1,80000,80,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,51,2018,1,80000,80,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,36,2018,2,52000,52,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,36,2018,2,52000,52,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,36,2018,2,52000,52,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,54,2014,2,40000,40,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,54,2014,2,40000,40,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,54,2014,2,40000,40,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,54,2014,2,40000,40,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,42,2018,2,70000,70,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,42,2018,2,70000,70,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,42,2018,2,70000,70,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,53,2017,1,94000,94,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,53,2017,1,94000,94,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,53,2017,1,94000,94,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,53,2017,1,94000,94,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,53,2017,1,94000,94,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,62,2017,2,52000,52,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,62,2017,2,52000,52,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,62,2017,2,52000,52,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,41,2018,2,35000,35,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,41,2018,2,35000,35,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,41,2018,2,35000,35,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,41,2018,2,35000,35,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,41,2018,2,35000,35,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,41,2017,2,48000,48,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,41,2017,2,48000,48,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,41,2017,2,48000,48,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,61,2018,2,41000,41,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,61,2018,2,41000,41,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,61,2018,2,41000,41,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,61,2018,2,41000,41,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,34,2018,2,35000,35,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,34,2018,2,35000,35,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,34,2018,2,35000,35,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,34,2018,2,35000,35,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,34,2018,2,35000,35,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,60,2017,1,88000,88,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,60,2017,1,88000,88,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,60,2017,1,88000,88,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,60,2017,1,88000,88,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,87,2018,2,57000,57,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,87,2018,2,57000,57,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,87,2018,2,57000,57,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,87,2018,2,57000,57,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,69,2013,1,95000,95,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,69,2013,1,95000,95,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,69,2013,1,95000,95,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,69,2013,1,95000,95,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,35,2018,2,52000,52,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,35,2018,2,52000,52,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,35,2018,2,52000,52,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,35,2018,2,52000,52,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,43,2016,1,61000,61,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,43,2016,1,61000,61,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,43,2016,1,61000,61,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,43,2016,1,61000,61,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,56,2018,1,93000,93,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,56,2018,1,93000,93,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,56,2018,1,93000,93,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,56,2018,1,93000,93,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,56,2018,1,93000,93,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,118,2016,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,118,2016,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,63,2016,2,79000,79,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,63,2016,2,79000,79,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,63,2016,2,79000,79,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,63,2016,2,79000,79,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,65,2017,2,70000,70,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,65,2017,2,70000,70,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,63,2017,2,61000,61,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,63,2017,2,61000,61,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,63,2017,2,61000,61,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,31,2017,1,32000,32,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,31,2017,1,32000,32,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,31,2017,1,32000,32,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,87,2017,1,79000,79,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,87,2017,1,79000,79,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,87,2017,1,79000,79,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,87,2017,1,79000,79,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,87,2017,1,79000,79,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,69,2016,1,78000,78,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,69,2016,1,78000,78,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,69,2016,1,78000,78,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,64,2017,1,59000,59,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,64,2017,1,59000,59,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,92,2014,1,77000,77,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,92,2014,1,77000,77,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,92,2014,1,77000,77,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,92,2014,1,77000,77,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,37,2017,2,50000,50,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,37,2017,2,50000,50,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,37,2017,2,50000,50,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,37,2017,2,50000,50,0,0,0,0,0,1,0,0,0,0
